Alpha;Beta;Gamma;Eredmény;Ütközés;Min_Távolság;Lépésszám;Átlag_Sebesség
9;0;5;TIMEOUT;False;0.14;599;0.028
9;0;6;TIMEOUT;False;0.14;599;0.028
9;0;7;TIMEOUT;False;0.14;599;0.028
9;0;8;TIMEOUT;False;0.14;599;0.028
9;0;9;TIMEOUT;False;0.078;599;0.04
9;0;10;TIMEOUT;False;0.078;599;0.04
9;1;0;TIMEOUT;False;0.447;599;0.377
9;1;1;SIKER;False;0.046;487;0.434
9;1;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;1;3;TIMEOUT;False;0.316;599;0.42
9;1;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;1;5;TIMEOUT;False;0.227;599;0.42
9;1;6;SIKER;False;0.153;394;0.439
9;1;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;1;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;1;9;SIKER;False;0.15;219;0.442
9;1;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;2;0;TIMEOUT;False;0.447;599;0.377
9;2;1;SIKER;False;0.046;487;0.434
9;2;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;2;3;TIMEOUT;False;0.316;599;0.42
9;2;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;2;5;TIMEOUT;False;0.227;599;0.42
9;2;6;SIKER;False;0.153;394;0.439
9;2;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;2;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;2;9;SIKER;False;0.15;219;0.442
9;2;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;3;0;TIMEOUT;False;0.447;599;0.377
9;3;1;SIKER;False;0.046;487;0.434
9;3;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;3;3;TIMEOUT;False;0.316;599;0.42
9;3;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;3;5;TIMEOUT;False;0.227;599;0.42
9;3;6;SIKER;False;0.153;394;0.439
9;3;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;3;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;3;9;SIKER;False;0.15;219;0.442
9;3;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;4;0;TIMEOUT;False;0.447;599;0.377
9;4;1;SIKER;False;0.046;487;0.434
9;4;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;4;3;TIMEOUT;False;0.316;599;0.42
9;4;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;4;5;TIMEOUT;False;0.227;599;0.42
9;4;6;SIKER;False;0.153;394;0.439
9;4;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;4;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;4;9;SIKER;False;0.15;219;0.442
9;4;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;5;0;TIMEOUT;False;0.447;599;0.377
9;5;1;SIKER;False;0.046;487;0.434
9;5;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;5;3;TIMEOUT;False;0.316;599;0.42
9;5;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;5;5;TIMEOUT;False;0.227;599;0.42
9;5;6;SIKER;False;0.153;394;0.439
9;5;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;5;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;5;9;SIKER;False;0.15;219;0.442
9;5;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;6;0;TIMEOUT;False;0.447;599;0.377
9;6;1;SIKER;False;0.046;487;0.434
9;6;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;6;3;TIMEOUT;False;0.316;599;0.42
9;6;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;6;5;TIMEOUT;False;0.227;599;0.42
9;6;6;SIKER;False;0.153;394;0.439
9;6;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;6;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;6;9;SIKER;False;0.15;219;0.442
9;6;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;7;0;TIMEOUT;False;0.447;599;0.377
9;7;1;SIKER;False;0.046;487;0.434
9;7;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;7;3;TIMEOUT;False;0.316;599;0.42
9;7;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;7;5;TIMEOUT;False;0.227;599;0.42
9;7;6;SIKER;False;0.153;394;0.439
9;7;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;7;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;7;9;SIKER;False;0.15;219;0.442
9;7;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;8;0;TIMEOUT;False;0.447;599;0.377
9;8;1;SIKER;False;0.046;487;0.434
9;8;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;8;3;TIMEOUT;False;0.316;599;0.42
9;8;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;8;5;TIMEOUT;False;0.227;599;0.42
9;8;6;SIKER;False;0.153;394;0.439
9;8;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;8;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;8;9;SIKER;False;0.15;219;0.442
9;8;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;9;0;TIMEOUT;False;0.447;599;0.377
9;9;1;SIKER;False;0.046;487;0.434
9;9;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;9;3;TIMEOUT;False;0.316;599;0.42
9;9;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;9;5;TIMEOUT;False;0.227;599;0.42
9;9;6;SIKER;False;0.153;394;0.439
9;9;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;9;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;9;9;SIKER;False;0.15;219;0.442
9;9;10;ÜTKÖZÉS;True;-0.025;118;0.449
9;10;0;TIMEOUT;False;0.447;599;0.377
9;10;1;SIKER;False;0.046;487;0.434
9;10;2;ÜTKÖZÉS;True;-0.02;137;0.397
9;10;3;TIMEOUT;False;0.316;599;0.42
9;10;4;ÜTKÖZÉS;True;-0.009;119;0.413
9;10;5;TIMEOUT;False;0.227;599;0.42
9;10;6;SIKER;False;0.153;394;0.439
9;10;7;ÜTKÖZÉS;True;-0.015;136;0.429
9;10;8;ÜTKÖZÉS;True;-0.012;132;0.439
9;10;9;SIKER;False;0.15;219;0.442
9;10;10;ÜTKÖZÉS;True;-0.025;118;0.449
10;0;0;TIMEOUT;False;0.135;599;0.026
10;0;1;TIMEOUT;False;0.135;599;0.024
10;0;2;TIMEOUT;False;0.139;599;0.026
10;0;3;TIMEOUT;False;0.139;599;0.026
10;0;4;TIMEOUT;False;0.139;599;0.026
10;0;5;TIMEOUT;False;0.14;599;0.028
10;0;6;TIMEOUT;False;0.14;599;0.028
10;0;7;TIMEOUT;False;0.14;599;0.028
10;0;8;TIMEOUT;False;0.14;599;0.028
10;0;9;TIMEOUT;False;0.14;599;0.028
10;0;10;TIMEOUT;False;0.078;599;0.04
10;1;0;TIMEOUT;False;0.447;599;0.377
10;1;1;TIMEOUT;False;0.153;599;0.418
10;1;2;ÜTKÖZÉS;True;-0.014;137;0.396
10;1;3;TIMEOUT;False;0.459;599;0.419
10;1;4;TIMEOUT;False;0.283;599;0.42
10;1;5;TIMEOUT;False;0.069;599;0.421
10;1;6;TIMEOUT;False;0.227;599;0.42
10;1;7;TIMEOUT;False;0.222;599;0.42
10;1;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;1;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;1;10;SIKER;False;0.15;219;0.442
10;2;0;TIMEOUT;False;0.447;599;0.377
10;2;1;TIMEOUT;False;0.153;599;0.418
10;2;2;ÜTKÖZÉS;True;-0.014;137;0.396
10;2;3;TIMEOUT;False;0.459;599;0.419
10;2;4;TIMEOUT;False;0.283;599;0.42
10;2;5;TIMEOUT;False;0.069;599;0.421
10;2;6;TIMEOUT;False;0.227;599;0.42
10;2;7;TIMEOUT;False;0.222;599;0.42
10;2;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;2;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;2;10;SIKER;False;0.15;219;0.442
10;3;0;TIMEOUT;False;0.447;599;0.377
10;3;1;TIMEOUT;False;0.153;599;0.418
10;3;2;ÜTKÖZÉS;True;-0.014;137;0.396
10;3;3;TIMEOUT;False;0.459;599;0.419
10;3;4;TIMEOUT;False;0.283;599;0.42
10;3;5;TIMEOUT;False;0.069;599;0.421
10;3;6;TIMEOUT;False;0.227;599;0.42
10;3;7;TIMEOUT;False;0.222;599;0.42
10;3;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;3;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;3;10;SIKER;False;0.15;219;0.442
10;4;0;TIMEOUT;False;0.447;599;0.377
10;4;1;TIMEOUT;False;0.153;599;0.418
10;4;2;ÜTKÖZÉS;True;-0.015;137;0.396
10;4;3;TIMEOUT;False;0.459;599;0.419
10;4;4;TIMEOUT;False;0.283;599;0.42
10;4;5;TIMEOUT;False;0.069;599;0.421
10;4;6;TIMEOUT;False;0.227;599;0.42
10;4;7;TIMEOUT;False;0.222;599;0.42
10;4;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;4;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;4;10;SIKER;False;0.15;219;0.442
10;5;0;TIMEOUT;False;0.447;599;0.377
10;5;1;TIMEOUT;False;0.153;599;0.418
10;5;2;ÜTKÖZÉS;True;-0.015;137;0.396
10;5;3;TIMEOUT;False;0.459;599;0.419
10;5;4;TIMEOUT;False;0.283;599;0.42
10;5;5;TIMEOUT;False;0.069;599;0.421
10;5;6;TIMEOUT;False;0.227;599;0.42
10;5;7;TIMEOUT;False;0.222;599;0.42
10;5;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;5;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;5;10;SIKER;False;0.15;219;0.442
10;6;0;TIMEOUT;False;0.447;599;0.377
10;6;1;TIMEOUT;False;0.153;599;0.418
10;6;2;ÜTKÖZÉS;True;-0.001;136;0.398
10;6;3;TIMEOUT;False;0.459;599;0.419
10;6;4;TIMEOUT;False;0.283;599;0.42
10;6;5;TIMEOUT;False;0.069;599;0.421
10;6;6;TIMEOUT;False;0.227;599;0.42
10;6;7;TIMEOUT;False;0.222;599;0.42
10;6;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;6;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;6;10;SIKER;False;0.15;219;0.442
10;7;0;TIMEOUT;False;0.447;599;0.377
10;7;1;TIMEOUT;False;0.153;599;0.418
10;7;2;ÜTKÖZÉS;True;-0.001;136;0.398
10;7;3;TIMEOUT;False;0.459;599;0.419
10;7;4;TIMEOUT;False;0.283;599;0.42
10;7;5;TIMEOUT;False;0.069;599;0.421
10;7;6;TIMEOUT;False;0.227;599;0.42
10;7;7;TIMEOUT;False;0.222;599;0.42
10;7;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;7;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;7;10;SIKER;False;0.15;219;0.442
10;8;0;TIMEOUT;False;0.447;599;0.377
10;8;1;TIMEOUT;False;0.153;599;0.418
10;8;2;ÜTKÖZÉS;True;-0.001;136;0.398
10;8;3;TIMEOUT;False;0.459;599;0.419
10;8;4;TIMEOUT;False;0.283;599;0.42
10;8;5;TIMEOUT;False;0.069;599;0.421
10;8;6;TIMEOUT;False;0.227;599;0.42
10;8;7;TIMEOUT;False;0.222;599;0.42
10;8;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;8;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;8;10;SIKER;False;0.15;219;0.442
10;9;0;TIMEOUT;False;0.447;599;0.377
10;9;1;TIMEOUT;False;0.153;599;0.418
10;9;2;ÜTKÖZÉS;True;-0.001;136;0.398
10;9;3;TIMEOUT;False;0.459;599;0.419
10;9;4;TIMEOUT;False;0.283;599;0.42
10;9;5;TIMEOUT;False;0.069;599;0.421
10;9;6;TIMEOUT;False;0.227;599;0.42
10;9;7;TIMEOUT;False;0.222;599;0.42
10;9;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;9;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;9;10;SIKER;False;0.15;219;0.442
10;10;0;TIMEOUT;False;0.447;599;0.377
10;10;1;TIMEOUT;False;0.153;599;0.418
10;10;2;ÜTKÖZÉS;True;-0.001;136;0.398
10;10;3;TIMEOUT;False;0.459;599;0.419
10;10;4;TIMEOUT;False;0.283;599;0.42
10;10;5;TIMEOUT;False;0.069;599;0.421
10;10;6;TIMEOUT;False;0.227;599;0.42
10;10;7;TIMEOUT;False;0.222;599;0.42
10;10;8;ÜTKÖZÉS;True;-0.015;136;0.429
10;10;9;ÜTKÖZÉS;True;-0.012;132;0.439
10;10;10;SIKER;False;0.15;219;0.442
